Steps;Cars
2272200;139
2272500;13
2272800;145
2273100;161
2273400;144
2273700;145
2274000;141
2274300;125
2274600;122
2274900;133
2275200;14
2275500;147
2275800;139
2276100;145
2276400;144
2276700;134
2277000;139
2277300;138
2277600;153
2277900;143
2278200;145
2278500;144
2278800;132
2279100;135
2279400;134
2279700;144
2280000;135
2280300;135
2280600;144
2280900;141
2281200;131
2281500;138
2281800;144
2282100;144
2282400;142
2282700;145
2283000;147
2283300;149
2283600;145
2283900;142
2284200;146
2284500;147
2284800;142
2285100;146
2285400;142
2285700;148
2286000;133
2286300;145
2286600;14
2286900;136
2287200;151
2287500;143
2287800;147
2288100;14
2288400;117
2288700;152
2289000;119
2289300;159
2289600;143
2289900;152
2290200;144
2290500;138
2290800;134
2291100;144
2291400;142
2291700;138
2292000;138
2292300;141
2292600;146
2292900;148
2293200;149
2293500;134
2293800;156
2294100;126
2294400;154
2294700;134
2295000;161
2295300;134
2295600;157
2295900;148
2296200;14
2296500;136
2296800;133
2297100;123
2297400;146
2297700;143
2298000;126
2298300;139
2298600;145
2298900;148
2299200;152
2299500;142
2299800;142
2300100;145
2300400;139
2300700;147
2301000;119
2301300;125
2301600;135
2301900;15
2302200;117
2302500;145
2302800;144
2303100;138
2303400;14
2303700;145
2304000;14
2304300;133
2304600;161
2304900;133
2305200;139
2305500;154
2305800;143
2306100;149
2306400;157
2306700;132
2307000;134
2307300;128
2307600;137
2307900;153
2308200;137
2308500;146
2308800;14
2309100;143
2309400;147
2309700;132
2310000;156
2310300;145
2310600;133
2310900;157
2311200;148
2311500;15
2311800;144
2312100;144
2312400;14
2312700;149
2313000;134
2313300;147
2313600;138
2313900;139
2314200;147
2314500;138
2314800;143
2315100;151
2315400;145
2315700;14
2316000;138
2316300;147
2316600;139
2316900;126
2317200;124
2317500;155
2317800;139
2318100;131
2318400;144
2318700;148
2319000;137
2319300;137
2319600;144
2319900;151
2320200;139
2320500;132
2320800;152
2321100;141
2321400;162
2321700;137
2322000;135
2322300;126
2322600;146
2322900;13
2323200;145
2323500;149
2323800;129
2324100;15
2324400;147
2324700;139
2325300;136
2325600;155
2325900;139
2326200;155
2326500;15
2326800;145
2327100;128
2327400;146
2327700;144
2328000;138
2328300;153
2328600;132
2328900;127
2329200;15
2329500;144
2329800;149
2330100;14
2330400;127
2330700;125
2331000;122
2331300;132
2331600;148
2331900;149
2332200;146
2332500;137
2332800;152
2333100;138
2333400;135
2333700;146
2334000;153
2334300;123
2334600;143
2334900;151
2335200;144
2335500;139
2335800;152
2336100;127
2336400;144
2336700;141
2337000;142
2337300;144
2337600;138
2337900;151
2338200;142
2338500;143
2338800;147
2339100;152
2339400;12
2339700;102
2340000;98
2340300;121
2340600;122
2340900;128
2341200;132
2341500;136
2341800;83
2342100;46
2342400;144
2342700;163
2343000;157
2343300;149
2343600;141
2343900;148
2344200;144
2344500;137
2344800;149
2345100;154
2345400;151
2345700;132
2346000;15
2346300;136
2346600;134
2346900;139
2347200;139
2347500;13
2347800;145
2348100;161
2348400;144
2348700;145
2349000;141
2349300;125
2349600;122
2349900;133
2350200;14
2350500;147
2350800;139
2351100;145
2351400;144
2351700;134
2352000;139
2352300;138
2352600;153
2352900;143
2353200;145
2353500;144
2353800;132
2354100;135
2354400;134
2354700;144
2355000;135
2355300;135
2355600;144
2355900;141
2356200;131
2356500;138
2356800;144
2357100;144
2357400;142
2357700;145
2358000;147
2358300;149
2358600;145
2358900;142
2359200;146
2359500;147
2359800;142
2360100;146
2360400;142
2360700;148
2361000;133
2361300;145
2361600;14
2361900;136
2362200;151
2362500;143
2362800;147
2363100;14
2363400;117
2363700;152
2364000;119
2364300;159
2364600;143
2364900;152
2365200;144
2365500;138
2365800;134
2366100;144
2366400;142
2366700;138
2367000;138
2367300;141
2367600;146
2367900;148
2368200;149
2368500;134
2368800;156
2369100;126
2369400;154
2369700;134
2370000;161
2370300;134
2370600;157
2370900;148
2371200;14
2371500;136
2371800;133
2372100;123
2372400;146
2372700;143
2373000;126
2373300;139
2373600;145
2373900;148
2374200;152
2374500;142
2374800;142
2375100;145
2375400;139
2375700;147
2376000;119
2376300;125
2376600;135
2376900;15
2377200;117
2377500;145
2377800;144
2378100;138
2378400;14
2378700;145
2379000;14
2379300;133
2379600;161
2379900;133
2380200;139
2380500;154
2380800;143
2381100;149
2381400;157
2381700;132
2382000;134
2382300;128
2382600;137
2382900;153
2383200;137
2383500;146
2383800;14
2384100;143
2384400;147
2384700;132
2385000;156
2385300;145
2385600;133
2385900;157
2386200;148
2386500;15
2386800;144
2387100;144
2387400;14
2387700;149
2388000;134
2388300;147
2388600;138
2388900;139
2389200;147
2389500;138
2389800;143
2390100;151
2390400;145
2390700;14
2391000;138
2391300;147
2391600;139
2391900;126
2392200;124
2392500;155
2392800;139
2393100;131
2393400;144
2393700;148
2394000;137
2394300;137
2394600;144
2394900;151
2395200;139
2395500;132
2395800;152
2396100;141
2396400;162
2396700;137
2397000;135
2397300;126
2397600;146
2397900;13
2398200;145
2398500;149
2398800;129
2399100;15
2399400;147
2399700;139
2400300;136
2400600;155
2400900;139
2401200;155
2401500;15
2401800;145
2402100;128
2402400;146
2402700;144
2403000;138
2403300;153
2403600;132
2403900;127
2404200;15
2404500;144
2404800;149
2405100;14
2405400;127
2405700;125
2406000;122
2406300;132
2406600;148
2406900;149
2407200;146
2407500;137
2407800;152
2408100;138
2408400;135
2408700;146
2409000;153
2409300;123
2409600;143
2409900;151
2410200;144
2410500;139
2410800;152
2411100;127
2411400;144
2411700;141
2412000;142
2412300;144
2412600;138
2412900;151
2413200;142
2413500;143
2413800;147
2414100;152
2414400;12
2414700;102
2415000;98
2415300;121
2415600;122
2415900;128
2416200;132
2416500;136
2416800;83
2417100;46
2417400;144
2417700;163
2418000;157
2418300;149
2418600;141
2418900;148
2419200;144
2419500;137
2419800;149
2420100;154
2420400;151
2420700;132
2421000;15
2421300;136
2421600;134
2421900;139
2422200;139
2422500;13
2422800;145
2423100;161
2423400;144
2423700;145
2424000;141
2424300;125
2424600;122
2424900;133
2425200;14
2425500;147
2425800;139
2426100;145
2426400;144
2426700;134
2427000;139
2427300;138
2427600;153
2427900;143
2428200;145
2428500;144
2428800;132
2429100;135
2429400;134
2429700;144
2430000;135
2430300;135
2430600;144
2430900;141
2431200;131
2431500;138
2431800;144
2432100;144
2432400;142
2432700;145
2433000;147
2433300;149
2433600;145
2433900;142
2434200;146
2434500;147
2434800;142
2435100;146
2435400;142
2435700;148
2436000;133
2436300;145
2436600;14
2436900;136
2437200;151
2437500;143
2437800;147
2438100;14
2438400;117
2438700;152
2439000;119
2439300;159
2439600;143
2439900;152
2440200;144
2440500;138
2440800;134
2441100;144
2441400;142
2441700;138
2442000;138
2442300;141
2442600;146
2442900;148
2443200;149
2443500;134
2443800;156
2444100;126
2444400;154
2444700;134
2445000;161
2445300;134
2445600;157
2445900;148
2446200;14
2446500;136
2446800;133
2447100;123
2447400;146
2447700;143
2448000;126
2448300;139
2448600;145
2448900;148
2449200;152
2449500;142
2449800;142
2450100;145
2450400;139
2450700;147
2451000;119
2451300;125
2451600;135
2451900;15
2452200;117
2452500;145
2452800;144
2453100;138
2453400;14
2453700;145
2454000;14
2454300;133
2454600;161
2454900;133
2455200;139
2455500;154
2455800;143
2456100;149
2456400;157
2456700;132
2457000;134
2457300;128
2457600;137
2457900;153
2458200;137
2458500;146
2458800;14
2459100;143
2459400;147
2459700;132
2460000;156
2460300;145
2460600;133
2460900;157
2461200;148
2461500;15
2461800;144
2462100;144
2462400;14
2462700;149
2463000;134
2463300;147
2463600;138
2463900;139
2464200;147
2464500;138
2464800;143
2465100;151
2465400;145
2465700;14
2466000;138
2466300;147
2466600;139
2466900;126
2467200;124
2467500;155
2467800;139
2468100;131
2468400;144
2468700;148
2469000;137
2469300;137
2469600;144
2469900;151
2470200;139
2470500;132
2470800;152
2471100;141
2471400;162
2471700;137
2472000;135
2472300;126
2472600;146
2472900;13
2473200;145
2473500;149
2473800;129
2474100;15
2474400;147
2474700;139
2475300;136
2475600;155
2475900;139
2476200;155
2476500;15
2476800;145
2477100;128
2477400;146
2477700;144
2478000;138
2478300;153
2478600;132
2478900;127
2479200;15
2479500;144
2479800;149
2480100;14
2480400;127
2480700;125
2481000;122
2481300;132
2481600;148
2481900;149
2482200;146
2482500;137
2482800;152
2483100;138
2483400;135
2483700;146
2484000;153
2484300;123
2484600;143
2484900;151
2485200;144
2485500;139
2485800;152
2486100;127
2486400;144
2486700;141
2487000;142
2487300;144
2487600;138
2487900;151
2488200;142
2488500;143
2488800;147
2489100;152
2489400;12
2489700;102
2490000;98
2490300;121
2490600;122
2490900;128
2491200;132
2491500;136
2491800;83
2492100;46
2492400;144
2492700;163
2493000;157
2493300;149
2493600;141
2493900;148
2494200;144
2494500;137
2494800;149
2495100;154
2495400;151
2495700;132
2496000;15
2496300;136
2496600;134
2496900;139
2497200;139
2497500;13
2497800;145
2498100;161
2498400;144
2498700;145
2499000;141
2499300;125
2499600;122
2499900;133
2500200;14
2500500;147
2500800;139
2501100;145
2501400;144
2501700;134
2502000;139
2502300;138
2502600;153
2502900;143
2503200;145
2503500;144
2503800;132
2504100;135
2504400;134
2504700;144
2505000;135
2505300;135
2505600;144
2505900;141
2506200;131
2506500;138
2506800;144
2507100;144
2507400;142
2507700;145
2508000;147
2508300;149
2508600;145
2508900;142
2509200;146
2509500;147
2509800;142
2510100;146
2510400;142
2510700;148
2511000;133
2511300;145
2511600;14
2511900;136
2512200;151
2512500;143
2512800;147
2513100;14
2513400;117
2513700;152
2514000;119
2514300;159
2514600;143
2514900;152
2515200;144
2515500;138
2515800;134
2516100;144
2516400;142
2516700;138
2517000;138
2517300;141
2517600;146
2517900;148
2518200;149
2518500;134
2518800;156
2519100;126
2519400;154
2519700;134
2520000;161
2520300;134
2520600;157
2520900;148
2521200;14
2521500;136
2521800;133
2522100;123
2522400;146
2522700;143
2523000;126
2523300;139
2523600;145
2523900;148
2524200;152
2524500;142
2524800;142
2525100;145
2525400;139
2525700;147
2526000;119
2526300;125
2526600;135
2526900;15
2527200;117
2527500;145
2527800;144
2528100;138
2528400;14
2528700;145
2529000;14
2529300;133
2529600;161
2529900;133
2530200;139
2530500;154
2530800;143
2531100;149
2531400;157
2531700;132
2532000;134
2532300;128
2532600;137
2532900;153
2533200;137
2533500;146
2533800;14
2534100;143
2534400;147
2534700;132
2535000;156
2535300;145
2535600;133
2535900;157
2536200;148
2536500;15
2536800;144
2537100;144
2537400;14
2537700;149
2538000;134
2538300;147
2538600;138
2538900;139
2539200;147
2539500;138
2539800;143
2540100;151
2540400;145
2540700;14
2541000;138
2541300;147
2541600;139
2541900;126
2542200;124
2542500;155
2542800;139
2543100;131
2543400;144
2543700;148
2544000;137
2544300;137
2544600;144
2544900;151
2545200;139
2545500;132
2545800;152
2546100;141
2546400;162
2546700;137
2547000;135
2547300;126
2547600;146
2547900;13
2548200;145
2548500;149
2548800;129
2549100;15
2549400;147
2549700;139
2550300;136
2550600;155
2550900;139
2551200;155
2551500;15
2551800;145
2552100;128
2552400;146
2552700;144
2553000;138
2553300;153
2553600;132
2553900;127
2554200;15
2554500;144
2554800;149
2555100;14
2555400;127
2555700;125
2556000;122
2556300;132
2556600;148
2556900;149
2557200;146
2557500;137
2557800;152
2558100;138
2558400;135
2558700;146
2559000;153
2559300;123
2559600;143
2559900;151
2560200;144
2560500;139
2560800;152
2561100;127
2561400;144
2561700;141
2562000;142
2562300;144
2562600;138
2562900;151
2563200;142
2563500;143
2563800;147
2564100;152
2564400;12
2564700;102
2565000;98
2565300;121
2565600;122
2565900;128
2566200;132
2566500;136
2566800;83
2567100;46
2567400;144
2567700;163
2568000;157
2568300;149
2568600;141
2568900;148
2569200;144
2569500;137
2569800;149
2570100;154
2570400;151
2570700;132
2571000;15
2571300;136
2571600;134
2571900;139
2572200;139
2572500;13
2572800;145
2573100;161
2573400;144
2573700;145
2574000;141
2574300;125
2574600;122
2574900;133
2575200;14
2575500;147
2575800;139
2576100;145
2576400;144
2576700;134
2577000;139
2577300;138
2577600;153
2577900;143
2578200;145
2578500;144
2578800;132
2579100;135
2579400;134
2579700;144
2580000;135
2580300;135
2580600;144
2580900;141
2581200;131
2581500;138
2581800;144
2582100;144
2582400;142
2582700;145
2583000;147
2583300;149
2583600;145
2583900;142
2584200;146
2584500;147
2584800;142
2585100;146
2585400;142
2585700;148
2586000;133
2586300;145
2586600;14
2586900;136
2587200;151
2587500;143
2587800;147
2588100;14
2588400;117
2588700;152
2589000;119
2589300;159
2589600;143
2589900;152
2590200;144
2590500;138
2590800;134
2591100;144
2591400;142
2591700;138
2592000;138
2592300;141
2592600;146
2592900;148
2593200;149
2593500;134
2593800;156
2594100;126
2594400;154
2594700;134
2595000;161
2595300;134
2595600;157
2595900;148
2596200;14
2596500;136
2596800;133
2597100;123
2597400;146
2597700;143
2598000;126
2598300;139
2598600;145
2598900;148
2599200;152
2599500;142
2599800;142
2600100;145
2600400;139
2600700;147
2601000;119
2601300;125
2601600;135
2601900;15
2602200;117
2602500;145
2602800;144
2603100;138
2603400;14
2603700;145
2604000;14
2604300;133
2604600;161
2604900;133
2605200;139
2605500;154
2605800;143
2606100;149
2606400;157
2606700;132
2607000;134
2607300;128
2607600;137
2607900;153
2608200;137
2608500;146
2608800;14
2609100;143
2609400;147
2609700;132
2610000;156
2610300;145
2610600;133
2610900;157
2611200;148
2611500;15
2611800;144
2612100;144
2612400;14
2612700;149
2613000;134
2613300;147
2613600;138
2613900;139
2614200;147
2614500;138
2614800;143
2615100;151
2615400;145
2615700;14
2616000;138
2616300;147
2616600;139
2616900;126
2617200;124
2617500;155
2617800;139
2618100;131
2618400;144
2618700;148
2619000;137
2619300;137
2619600;144
2619900;151
2620200;139
2620500;132
2620800;152
2621100;141
2621400;162
2621700;137
2622000;135
2622300;126
2622600;146
2622900;13
2623200;145
2623500;149
2623800;129
2624100;15
2624400;147
2624700;139
2625300;136
2625600;155
2625900;139
2626200;155
2626500;15
2626800;145
2627100;128
2627400;146
2627700;144
2628000;138
2628300;153
2628600;132
2628900;127
2629200;15
2629500;144
2629800;149
2630100;14
2630400;127
2630700;125
2631000;122
2631300;132
2631600;148
2631900;149
2632200;146
2632500;137
2632800;152
2633100;138
2633400;135
2633700;146
2634000;153
2634300;123
2634600;143
2634900;151
2635200;144
2635500;139
2635800;152
2636100;127
2636400;144
2636700;141
2637000;142
2637300;144
2637600;138
2637900;151
2638200;142
2638500;143
2638800;147
2639100;152
2639400;12
2639700;102
2640000;98
2640300;121
2640600;122
2640900;128
2641200;132
2641500;136
2641800;83
2642100;46
2642400;144
2642700;163
2643000;157
2643300;149
2643600;141
2643900;148
2644200;144
2644500;137
2644800;149
2645100;154
2645400;151
2645700;132
2646000;15
2646300;136
2646600;134
2646900;139
2647200;139
2647500;13
2647800;145
2648100;161
2648400;144
2648700;145
2649000;141
2649300;125
2649600;122
2649900;133
2650200;14
2650500;147
2650800;139
2651100;145
2651400;144
2651700;134
2652000;139
2652300;138
2652600;153
2652900;143
2653200;145
2653500;144
2653800;132
2654100;135
2654400;134
2654700;144
2655000;135
2655300;135
2655600;144
2655900;141
2656200;131
2656500;138
2656800;144
2657100;144
2657400;142
2657700;145
2658000;147
2658300;149
2658600;145
2658900;142
2659200;146
2659500;147
2659800;142
2660100;146
2660400;142
2660700;148
2661000;133
2661300;145
2661600;14
2661900;136
2662200;151
2662500;143
2662800;147
2663100;14
2663400;117
2663700;152
2664000;119
2664300;159
2664600;143
2664900;152
2665200;144
2665500;138
2665800;134
2666100;144
2666400;142
2666700;138
2667000;138
2667300;141
2667600;146
2667900;148
2668200;149
2668500;134
2668800;156
2669100;126
2669400;154
2669700;134
2670000;161
2670300;134
2670600;157
2670900;148
2671200;14
2671500;136
2671800;133
2672100;123
2672400;146
2672700;143
2673000;126
2673300;139
2673600;145
2673900;148
2674200;152
2674500;142
2674800;142
2675100;145
2675400;139
2675700;147
2676000;119
2676300;125
2676600;135
2676900;15
2677200;117
2677500;145
2677800;144
2678100;138
2678400;14
2678700;145
2679000;14
2679300;133
2679600;161
2679900;133
2680200;139
2680500;154
2680800;143
2681100;149
2681400;157
2681700;132
2682000;134
2682300;128
2682600;137
2682900;153
2683200;137
2683500;146
2683800;14
2684100;143
2684400;147
2684700;132
2685000;156
2685300;145
2685600;133
2685900;157
2686200;148
2686500;15
2686800;144
2687100;144
2687400;14
2687700;149
2688000;134
2688300;147
2688600;138
2688900;139
2689200;147
2689500;138
2689800;143
2690100;151
2690400;145
2690700;14
2691000;138
2691300;147
2691600;139
2691900;126
2692200;124
2692500;155
2692800;139
2693100;131
2693400;144
2693700;148
2694000;137
2694300;137
2694600;144
2694900;151
2695200;139
2695500;132
2695800;152
2696100;141
2696400;162
2696700;137
2697000;135
2697300;126
2697600;146
2697900;13
2698200;145
2698500;149
2698800;129
2699100;15
2699400;147
2699700;139
2700300;136
2700600;155
2700900;139
2701200;155
2701500;15
2701800;145
2702100;128
2702400;146
2702700;144
2703000;138
2703300;153
2703600;132
2703900;127
2704200;15
2704500;144
2704800;149
2705100;14
2705400;127
2705700;125
2706000;122
2706300;132
2706600;148
2706900;149
2707200;146
2707500;137
2707800;152
2708100;138
2708400;135
2708700;146
2709000;153
2709300;123
2709600;143
2709900;151
2710200;144
2710500;139
2710800;152
2711100;127
2711400;144
2711700;141
2712000;142
2712300;144
2712600;138
2712900;151
2713200;142
2713500;143
2713800;147
2714100;152
2714400;12
2714700;102
2715000;98
2715300;121
2715600;122
2715900;128
2716200;132
2716500;136
2716800;83
2717100;46
2717400;144
2717700;163
2718000;157
2718300;149
2718600;141
2718900;148
2719200;144
2719500;137
2719800;149
2720100;154
2720400;151
2720700;132
2721000;15
2721300;136
2721600;134
2721900;139
2722200;139
2722500;13
2722800;145
2723100;161
2723400;144
2723700;145
2724000;141
2724300;125
2724600;122
2724900;133
2725200;14
2725500;147
2725800;139
2726100;145
2726400;144
2726700;134
2727000;139
2727300;138
2727600;153
2727900;143
2728200;145
2728500;144
2728800;132
2729100;135
2729400;134
2729700;144
2730000;135
2730300;135
2730600;144
2730900;141
2731200;131
2731500;138
2731800;144
2732100;144
2732400;142
2732700;145
2733000;147
2733300;149
2733600;145
2733900;142
2734200;146
2734500;147
2734800;142
2735100;146
2735400;142
2735700;148
2736000;133
2736300;145
2736600;14
2736900;136
2737200;151
2737500;143
2737800;147
2738100;14
2738400;117
2738700;152
2739000;119
2739300;159
2739600;143
2739900;152
2740200;144
2740500;138
2740800;134
2741100;144
2741400;142
2741700;138
2742000;138
2742300;141
2742600;146
2742900;148
2743200;149
2743500;134
2743800;156
2744100;126
2744400;154
2744700;134
2745000;161
2745300;134
2745600;157
2745900;148
2746200;14
2746500;136
2746800;133
2747100;123
2747400;146
2747700;143
2748000;126
2748300;139
2748600;145
2748900;148
2749200;152
2749500;142
2749800;142
2750100;145
2750400;139
2750700;147
2751000;119
2751300;125
2751600;135
2751900;15
2752200;117
2752500;145
2752800;144
2753100;138
2753400;14
2753700;145
2754000;14
2754300;133
2754600;161
2754900;133
2755200;139
2755500;154
2755800;143
2756100;149
2756400;157
2756700;132
2757000;134
2757300;128
2757600;137
2757900;153
2758200;137
2758500;146
2758800;14
2759100;143
2759400;147
2759700;132
2760000;156
2760300;145
2760600;133
2760900;157
2761200;148
2761500;15
2761800;144
2762100;144
2762400;14
2762700;149
2763000;134
2763300;147
2763600;138
2763900;139
2764200;147
2764500;138
2764800;143
2765100;151
2765400;145
2765700;14
2766000;138
2766300;147
2766600;139
2766900;126
2767200;124
2767500;155
2767800;139
2768100;131
2768400;144
2768700;148
2769000;137
2769300;137
2769600;144
2769900;151
2770200;139
2770500;132
2770800;152
2771100;141
2771400;162
2771700;137
2772000;135
2772300;126
2772600;146
2772900;13
2773200;145
2773500;149
2773800;129
2774100;15
2774400;147
2774700;139
2775300;136
2775600;155
2775900;139
2776200;155
2776500;15
2776800;145
2777100;128
2777400;146
2777700;144
2778000;138
2778300;153
2778600;132
2778900;127
2779200;15
2779500;144
2779800;149
2780100;14
2780400;127
2780700;125
2781000;122
2781300;132
2781600;148
2781900;149
2782200;146
2782500;137
2782800;152
2783100;138
2783400;135
2783700;146
2784000;153
2784300;123
2784600;143
2784900;151
2785200;144
2785500;139
2785800;152
2786100;127
2786400;144
2786700;141
2787000;142
2787300;144
2787600;138
2787900;151
2788200;142
2788500;143
2788800;147
2789100;152
2789400;12
2789700;102
2790000;98
2790300;121
2790600;122
2790900;128
2791200;132
2791500;136
2791800;83
2792100;46
2792400;144
2792700;163
2793000;157
2793300;149
2793600;141
2793900;148
2794200;144
2794500;137
2794800;149
2795100;154
2795400;151
2795700;132
2796000;15
2796300;136
2796600;134
2796900;139
2797200;139
2797500;13
2797800;145
2798100;161
2798400;144
2798700;145
2799000;141
2799300;125
2799600;122
2799900;133
2800200;14
2800500;147
2800800;139
2801100;145
2801400;144
2801700;134
2802000;139
2802300;138
2802600;153
2802900;143
2803200;145
2803500;144
2803800;132
2804100;135
2804400;134
2804700;144
2805000;135
2805300;135
2805600;144
2805900;141
2806200;131
2806500;138
2806800;144
2807100;144
2807400;142
2807700;145
2808000;147
2808300;149
2808600;145
2808900;142
2809200;146
2809500;147
2809800;142
2810100;146
2810400;142
2810700;148
2811000;133
2811300;145
2811600;14
2811900;136
2812200;151
2812500;143
2812800;147
2813100;14
2813400;117
2813700;152
2814000;119
2814300;159
2814600;143
2814900;152
2815200;144
2815500;138
2815800;134
2816100;144
2816400;142
2816700;138
2817000;138
2817300;141
2817600;146
2817900;148
2818200;149
2818500;134
2818800;156
2819100;126
2819400;154
2819700;134
2820000;161
2820300;134
2820600;157
2820900;148
2821200;14
2821500;136
2821800;133
2822100;123
2822400;146
2822700;143
2823000;126
2823300;139
2823600;145
2823900;148
2824200;152
2824500;142
2824800;142
2825100;145
2825400;139
2825700;147
2826000;119
2826300;125
2826600;135
2826900;15
2827200;117
2827500;145
2827800;144
2828100;138
2828400;14
2828700;145
2829000;14
2829300;133
2829600;161
2829900;133
2830200;139
2830500;154
2830800;143
2831100;149
2831400;157
2831700;132
2832000;134
2832300;128
2832600;137
2832900;153
2833200;137
2833500;146
2833800;14
2834100;143
2834400;147
2834700;132
2835000;156
2835300;145
2835600;133
2835900;157
2836200;148
2836500;15
2836800;144
2837100;144
2837400;14
2837700;149
2838000;134
2838300;147
2838600;138
2838900;139
2839200;147
2839500;138
2839800;143
2840100;151
2840400;145
2840700;14
2841000;138
2841300;147
2841600;139
2841900;126
2842200;124
2842500;155
2842800;139
2843100;131
2843400;144
2843700;148
2844000;137
2844300;137
2844600;144
2844900;151
2845200;139
2845500;132
2845800;152
2846100;141
2846400;162
2846700;137
2847000;135
2847300;126
2847600;146
2847900;13
2848200;145
2848500;149
2848800;129
2849100;15
2849400;147
2849700;139
2850300;136
2850600;155
2850900;139
2851200;155
2851500;15
2851800;145
2852100;128
2852400;146
2852700;144
2853000;138
2853300;153
2853600;132
2853900;127
2854200;15
2854500;144
2854800;149
2855100;14
2855400;127
2855700;125
2856000;122
2856300;132
2856600;148
2856900;149
2857200;146
2857500;137
2857800;152
2858100;138
2858400;135
2858700;146
2859000;153
2859300;123
2859600;143
2859900;151
2860200;144
2860500;139
2860800;152
2861100;127
2861400;144
2861700;141
2862000;142
2862300;144
2862600;138
2862900;151
2863200;142
2863500;143
2863800;147
2864100;152
2864400;12
2864700;102
2865000;98
2865300;121
2865600;122
2865900;128
2866200;132
2866500;136
2866800;83
2867100;46
2867400;144
2867700;163
2868000;157
2868300;149
2868600;141
2868900;148
2869200;144
2869500;137
2869800;149
2870100;154
2870400;151
2870700;132
2871000;15
2871300;136
2871600;134
2871900;139
2872200;139
2872500;13
2872800;145
2873100;161
2873400;144
2873700;145
2874000;141
2874300;125
2874600;122
2874900;133
2875200;14
2875500;147
2875800;139
2876100;145
2876400;144
2876700;134
2877000;139
2877300;138
2877600;153
2877900;143
2878200;145
2878500;144
2878800;132
2879100;135
2879400;134
2879700;144
2880000;135
2880300;135
2880600;144
2880900;141
2881200;131
2881500;138
2881800;144
2882100;144
2882400;142
2882700;145
2883000;147
2883300;149
2883600;145
2883900;142
2884200;146
2884500;147
2884800;142
2885100;146
2885400;142
2885700;148
2886000;133
2886300;145
2886600;14
2886900;136
2887200;151
2887500;143
2887800;147
2888100;14
2888400;117
2888700;152
2889000;119
2889300;159
2889600;143
2889900;152
2890200;144
2890500;138
2890800;134
2891100;144
2891400;142
2891700;138
2892000;138
2892300;141
2892600;146
2892900;148
2893200;149
2893500;134
2893800;156
2894100;126
2894400;154
2894700;134
2895000;161
2895300;134
2895600;157
2895900;148
2896200;14
2896500;136
2896800;133
2897100;123
2897400;146
2897700;143
2898000;126
2898300;139
2898600;145
2898900;148
2899200;152
2899500;142
2899800;142
2900100;145
2900400;139
2900700;147
2901000;119
2901300;125
2901600;135
2901900;15
2902200;117
2902500;145
2902800;144
2903100;138
2903400;14
2903700;145
2904000;14
2904300;133
2904600;161
2904900;133
2905200;139
2905500;154
2905800;143
2906100;149
2906400;157
2906700;132
2907000;134
2907300;128
2907600;137
2907900;153
2908200;137
2908500;146
2908800;14
2909100;143
2909400;147
2909700;132
2910000;156
2910300;145
2910600;133
2910900;157
2911200;148
2911500;15
2911800;144
2912100;144
2912400;14
2912700;149
2913000;134
2913300;147
2913600;138
2913900;139
2914200;147
2914500;138
2914800;143
2915100;151
2915400;145
2915700;14
2916000;138
2916300;147
2916600;139
2916900;126
2917200;124
2917500;155
2917800;139
2918100;131
2918400;144
2918700;148
2919000;137
2919300;137
2919600;144
2919900;151
2920200;139
2920500;132
2920800;152
2921100;141
2921400;162
2921700;137
2922000;135
2922300;126
2922600;146
2922900;13
2923200;145
2923500;149
2923800;129
2924100;15
2924400;147
2924700;139
2925300;136
2925600;155
2925900;139
2926200;155
2926500;15
2926800;145
2927100;128
2927400;146
2927700;144
2928000;138
2928300;153
2928600;132
2928900;127
2929200;15
2929500;144
2929800;149
2930100;14
2930400;127
2930700;125
2931000;122
2931300;132
2931600;148
2931900;149
2932200;146
2932500;137
2932800;152
2933100;138
2933400;135
2933700;146
2934000;153
2934300;123
2934600;143
2934900;151
2935200;144
2935500;139
2935800;152
2936100;127
2936400;144
2936700;141
2937000;142
2937300;144
2937600;138
2937900;151
2938200;142
2938500;143
2938800;147
2939100;152
2939400;12
2939700;102
2940000;98
2940300;121
2940600;122
2940900;128
2941200;132
2941500;136
2941800;83
2942100;46
2942400;144
2942700;163
2943000;157
2943300;149
2943600;141
2943900;148
2944200;144
2944500;137
2944800;149
2945100;154
2945400;151
2945700;132
2946000;15
2946300;136
2946600;134
2946900;139
2947200;139
2947500;13
2947800;145
2948100;161
2948400;144
2948700;145
2949000;141
2949300;125
2949600;122
2949900;133
2950200;14
2950500;147
2950800;139
2951100;145
2951400;144
2951700;134
2952000;139
2952300;138
2952600;153
2952900;143
2953200;145
2953500;144
2953800;132
2954100;135
2954400;134
2954700;144
2955000;135
2955300;135
2955600;144
2955900;141
2956200;131
2956500;138
2956800;144
2957100;144
2957400;142
2957700;145
2958000;147
2958300;149
2958600;145
2958900;142
2959200;146
2959500;147
2959800;142
2960100;146
2960400;142
2960700;148
2961000;133
2961300;145
2961600;14
2961900;136
2962200;151
2962500;143
2962800;147
2963100;14
2963400;117
2963700;152
2964000;119
2964300;159
2964600;143
2964900;152
2965200;144
2965500;138
2965800;134
2966100;144
2966400;142
2966700;138
2967000;138
2967300;141
2967600;146
2967900;148
2968200;149
2968500;134
2968800;156
2969100;126
2969400;154
2969700;134
2970000;161
2970300;134
2970600;157
2970900;148
2971200;14
2971500;136
2971800;133
2972100;123
2972400;146
2972700;143
2973000;126
2973300;139
2973600;145
2973900;148
2974200;152
